       0,    40392,        0,    40392,     -533,     -708,    40145
       0,    45777,        1,    40752,     -535,     -709,    40685
       0,    81027,        2,    41015,     -535,     -711,    41225
       0,    96801,        3,    41388,     -536,     -712,    41765
       0,    98728,        4,    41754,     -536,     -713,    42305
       0,   110690,        5,    45111,     -537,     -717,    43154
       0,   120778,        7,    46688,     -538,     -719,    44235
       0,   133478,        8,    47133,     -539,     -721,    44775
       0,   151870,        9,    47423,     -539,     -722,    45315
       0,   165745,       10,    47880,     -540,     -724,    45854
       0,   165821,       11,    48122,     -541,     -725,    46395
       0,   179454,       12,    48675,     -542,     -727,    46935
       0,   187217,       13,    48986,     -542,     -728,    47475
       0,   194052,       14,    49433,     -543,     -730,    48015
       0,   199425,       15,    53388,     -544,     -732,    48865
       0,   208449,       16,    54847,     -544,     -734,    49404
       0,   217116,       17,    55512,     -546,     -735,    49945
       0,   222517,       18,    55835,     -545,     -736,    50485
       0,   226240,       19,    56195,     -546,     -739,    51025
       0,   250705,       20,    56571,     -547,     -739,    51565
       0,   283855,       21,    56735,     -547,     -741,    52104
       0,   299055,       22,    57200,     -548,     -742,    52645
       0,   314133,       23,    57575,     -549,     -744,    53185
       0,   314424,       24,    58041,     -549,     -745,    53725
       0,   317239,       25,    62252,     -550,     -749,    54575
       0,   323621,       26,    63804,     -550,     -750,    55115
       0,   342791,       27,    64631,     -551,     -751,    55654
       0,   353157,       28,    65063,     -552,     -753,    56195
       0,   370649,       29,    65562,     -552,     -754,    56735
       0,   388040,       30,    65785,     -553,     -756,    57275
       0,   398061,        0,    45777,     -903,     -939,    40145
       0,   398325,        1,    46132,     -904,     -939,    40685
       0,   403855,        2,    46469,     -903,     -939,    41225
       0,   408729,        3,    46891,     -903,     -939,    41765
       0,   417035,        4,    47307,     -903,     -939,    42305
       0,   430963,        5,    50970,     -903,     -939,    43154
       0,   445495,        6,    52203,     -903,     -939,    43695
       0,   450208,        7,    52805,     -903,     -938,    44235
       0,   461017,        8,    53248,     -903,     -939,    44775
       0,   476435,        9,    53577,     -904,     -940,    45315
       0,   484126,       10,    54047,     -904,     -939,    45854
       0,   526366,       11,    54374,     -903,     -939,    46395
       0,   534377,       12,    55073,     -904,     -940,    46935
       0,   569363,       13,    55399,     -903,     -939,    47475
       0,   570707,       14,    55935,     -904,     -939,    48015
       0,   570712,       15,    60443,     -903,     -939,    48865
       0,   570934,       16,    62049,     -903,     -939,    49404
       0,   590532,       17,    62791,     -904,     -938,    49945
       0,   594506,       18,    63208,     -904,     -939,    50485
       0,   601140,       19,    63611,     -904,     -939,    51025
       0,   612179,       20,    64042,     -904,     -939,    51565
       0,   624465,       21,    64253,     -903,     -939,    52104
       0,   628216,       22,    64769,     -903,     -938,    52645
       0,   632979,       23,    65177,     -904,     -939,    53185
       0,   639737,       24,    65740,     -903,     -938,    53725
       0,   650138,       25,    70471,     -903,     -939,    54575
       0,   657245,       27,    73104,     -904,     -938,    55654
       0,   666862,       28,    73587,     -903,     -939,    56195
       0,   707772,       29,    74175,     -904,     -938,    56735
       0,   709259,       30,    74480,     -904,     -938,    57275
       0,   712814,        0,    81027,     -689,      440,    40145
       0,   712839,        2,    82204,     -708,      444,    41225
       0,   728825,        3,    82977,     -718,      446,    41765
       0,   729776,        4,    83513,     -727,      447,    42305
       0,   730861,        5,    90111,     -743,      450,    43154
       0,   732141,        6,    92454,     -752,      452,    43695
       0,   734533,        7,    93500,     -761,      452,    44235
       0,   736803,        8,    94208,     -771,      454,    44775
       0,   740603,        9,    94807,     -780,      457,    45315
       0,   748014,       10,    95435,     -790,      458,    45854
       0,   762764,       11,    96233,     -800,      460,    46395
       0,   765818,       12,    97121,     -809,      462,    46935
       0,   766992,       13,    97726,     -819,      463,    47475
       0,   781618,       14,    98784,     -829,      465,    48015
       0,   799114,       15,   106376,     -843,      467,    48865
       0,   799521,       16,   109109,     -853,      470,    49404
       0,   811754,       17,   110431,     -863,      471,    49945
       0,   812167,       19,   112023,     -883,      474,    51025
       0,   824720,       20,   112795,     -892,      476,    51565
       0,   826410,       21,   113240,     -903,      479,    52104
       0,   831033,       22,   114202,     -912,      481,    52645
       0,   831061,       24,   115860,     -932,      484,    53725
       0,   835146,       26,   127439,     -957,      489,    55115
       0,   839720,       27,   128727,     -967,      489,    55654
       0,   844885,       28,   129729,     -976,      491,    56195
       0,   863545,       29,   130714,     -986,      494,    56735
       0,   870089,       30,   131200,     -996,      496,    57275
       0,   881039,        0,    96801,     -829,       91,    40145
       0,   883407,        1,    97642,     -827,       71,    40685
       0,   891258,        2,    98228,     -826,       49,    41225
       0,   893609,        4,    99852,     -821,        8,    42305
       0,   925444,        5,   107580,     -820,      -25,    43154
       0,   929423,        6,   110592,     -817,      -46,    43695
       0,   940423,        7,   111776,     -815,      -67,    44235
       0,   944863,        8,   112667,     -814,      -89,    44775
       0,   949465,        9,   113272,     -812,     -109,    45315
       0,   951240,       10,   114088,     -810,     -130,    45854
       0,   954016,       11,   114988,     -808,     -152,    46395
       0,   964205,       12,   115916,     -806,     -171,    46935
       0,   973220,       14,   118002,     -802,     -214,    48015
       0,   981748,       15,   126882,     -800,     -247,    48865
       0,   986336,       16,   130084,     -798,     -269,    49404
       0,   992342,       17,   131618,     -797,     -289,    49945
       0,  1013332,       18,   132680,     -795,     -310,    50485
       0,  1024655,       19,   133489,     -795,     -330,    51025
       0,  1024729,       20,   134509,     -792,     -352,    51565
       0,  1026202,       21,   135038,     -792,     -373,    52104
       0,  1044764,       22,   136158,     -789,     -394,    52645
       0,  1057581,       23,   137156,     -787,     -414,    53185
       0,  1058702,       24,   138091,     -786,     -435,    53725
       0,  1058724,       25,   148353,     -784,     -467,    54575
       0,  1060182,       26,   151996,     -783,     -489,    55115
       0,  1062525,       27,   153527,     -781,     -509,    55654
       0,  1064041,       28,   154754,     -779,     -530,    56195
       0,  1065955,       29,   155860,     -779,     -551,    56735
       0,  1090747,       30,   156534,     -778,     -572,    57275
       0,  1093622,       31,   157821,     -776,     -593,    57815
       0,  1098001,        0,    98728,     -228,      682,    40145
       0,  1106796,        1,    99582,     -229,      682,    40685
       0,  1124271,        2,   100197,     -230,      683,    41225
       0,  1146822,        3,   101018,     -230,      683,    41765
       0,  1147748,        4,   101853,     -230,      684,    42305
       0,  1153173,        5,   109741,     -231,      685,    43154
       0,  1157149,        6,   112838,     -231,      686,    43695
       0,  1157150,        7,   114036,     -231,      686,    44235
       0,  1160394,        8,   114926,     -232,      686,    44775
       0,  1176857,        9,   115572,     -232,      686,    45315
       0,  1220164,       10,   116411,     -232,      687,    45854
       0,  1227221,       12,   118251,     -233,      689,    46935
       0,  1228460,       13,   119125,     -231,      688,    47475
       0,  1232483,       14,   120409,     -233,      690,    48015
       0,  1232572,       15,   129471,     -234,      690,    48865
       0,  1235438,       16,   132737,     -234,      691,    49404
       0,  1242631,       17,   134330,     -234,      692,    49945
       0,  1262569,       18,   135411,     -234,      691,    50485
       0,  1282256,       19,   136204,     -235,      693,    51025
       0,  1293272,       20,   137258,     -235,      693,    51565
       0,  1294555,       21,   137804,     -235,      694,    52104
       0,  1305028,       22,   138966,     -236,      694,    52645
       0,  1310364,       23,   139976,     -235,      695,    53185
       0,  1326268,       24,   140905,     -235,      695,    53725
       0,  1343718,       25,   151416,     -235,      696,    54575
       0,  1381137,       26,   155071,     -236,      697,    55115
       0,  1389777,       27,   156676,     -237,      697,    55654
       0,  1392734,       28,   157948,     -237,      697,    56195
       0,  1396595,       29,   159068,     -237,      699,    56735
       0,  1421568,       30,   159730,     -237,      699,    57275
       0,  1430585,       15,   145343,      865,      418,    48865
       0,  1431603,       18,   151813,      722,      335,    50485
       0,  1439504,       19,   152972,      674,      307,    51025
       0,  1444754,       20,   153993,      628,      279,    51565
       0,  1453104,       21,   154718,      581,      252,    52104
       0,  1472049,       22,   155936,      536,      224,    52645
       0,  1476657,       23,   157113,      490,      196,    53185
       0,  1483872,       24,   158152,      445,      168,    53725
       0,  1491932,       25,   170164,      374,      121,    54575
       0,  1501539,       26,   174283,      329,       90,    55115
       0,  1505558,       27,   175956,      285,       58,    55654
       0,  1508145,       28,   177481,      241,       25,    56195
       0,  1520993,       29,   178725,      199,       -7,    56735
       0,  1526189,       30,   179534,      156,      -36,    57275
       0,  1537326,       31,   180952,      115,      -68,    57815
       0,  1541866,        0,   120778,      320,     -563,    40145
       0,  1550071,        1,   121788,      318,     -560,    40685
       0,  1560714,        2,   122627,      314,     -557,    41225
       0,  1561073,        3,   123607,      311,     -553,    41765
       0,  1569702,        4,   124456,      308,     -548,    42305
       0,  1575967,        5,   134217,      304,     -543,    43154
       0,  1589691,        6,   137997,      301,     -539,    43695
       0,  1609837,        7,   139553,      297,     -536,    44235
       0,  1618386,        8,   140656,      293,     -531,    44775
       0,  1634440,        9,   141457,      292,     -528,    45315
       0,  1636940,       10,   142379,      289,     -522,    45854
       0,  1652039,       11,   143521,      285,     -519,    46395
       0,  1657290,       12,   144591,      283,     -516,    46935
       0,  1666125,       13,   145616,      281,     -511,    47475
       0,  1667313,       14,   147077,      276,     -509,    48015
       0,  1674744,       15,   158587,      272,     -503,    48865
       0,  1678894,       16,   162495,      268,     -498,    49404
       0,  1679365,       17,   164297,      266,     -495,    49945
       0,  1679383,       18,   165503,      264,     -490,    50485
       0,  1680172,       19,   166760,      261,     -486,    51025
       0,  1681620,       20,   167903,      257,     -484,    51565
       0,  1683175,       21,   168643,      254,     -479,    52104
       0,  1195340,       22,   169942,      252,     -475,    52645
       0,   260779,       23,   171233,      248,     -472,    53185
       0,   493888,       24,   172482,      245,     -468,    53725
       0,   822639,       25,   185563,      241,     -462,    54575
       0,  1006016,       26,   190076,      238,     -458,    55115
       0,  1255080,        8,   155322,      594,     -991,    44775
       0,  1422034,        9,   156210,      563,     -947,    45315
       0,   152452,       10,   157222,      529,     -904,    45854
       0,  1046011,       11,   158499,      497,     -860,    46395
       0,   384446,       12,   159756,      466,     -818,    46935
       0,  1678973,       13,   160876,      433,     -774,    47475
       0,   150818,       14,   162427,      402,     -732,    48015
       0,   557466,       15,   174994,      351,     -663,    48865
       0,   496687,       16,   179239,      317,     -620,    49404
       0,   254309,       17,   181291,      285,     -575,    49945
       0,   457097,       18,   182713,      252,     -533,    50485
       0,   629146,       19,   184057,      220,     -489,    51025
       0,   470015,       20,   185274,      188,     -445,    51565
       0,   599510,       21,   186293,      154,     -402,    52104
       0,   618221,       22,   187728,      122,     -360,    52645
       0,   938943,       23,   189185,       90,     -316,    53185
       0,   126699,       24,   190551,       58,     -271,    53725
       0,   332425,       25,   204831,        6,     -202,    54575
       0,   872188,       26,   209966,      -26,     -158,    55115
       0,   908888,       27,   211770,      -58,     -115,    55654
       0,  1176521,       28,   213735,      -89,      -71,    56195
       0,  1178074,       29,   215187,     -123,      -30,    56735
       0,   397367,        0,   151870,      399,      346,    40145
       0,   650855,        1,   153146,      420,      308,    40685
       0,   512952,        2,   154175,      441,      269,    41225
       0,   880802,        3,   155456,      462,      229,    41765
       0,   633971,        4,   156497,      484,      191,    42305
