       0,    28835,        0,    28835,     -406,      449,    34435
       0,    39561,        1,    28992,     -406,      450,    34975
       0,    57776,        2,    29271,     -405,      450,    35515
       0,    67853,        3,    29410,     -406,      449,    36055
       0,    81308,        4,    29678,     -405,      450,    36595
       0,   164910,        0,    39561,     -249,      671,    34435
       0,   223745,        1,    39869,     -247,      670,    34975
       0,   241663,        2,    40197,     -248,      670,    35515
       0,   244611,        3,    40391,     -248,      670,    36055
       0,   291071,        4,    40780,     -248,      671,    36595
       0,   316711,        0,    57776,      962,      390,    34435
       0,   334863,        1,    58362,      961,      390,    34975
       0,   394456,        2,    58909,      961,      390,    35515
       0,   412452,        3,    59209,      961,      390,    36055
       0,   427410,        4,    59753,      961,      390,    36595
       0,   450523,        0,    67853,     -796,      -29,    34435
       0,   463257,        1,    68519,     -796,      -30,    34975
       0,   468028,        2,    69192,     -796,      -30,    35515
       0,   474589,        3,    69594,     -797,      -29,    36055
       0,   549663,        4,    70295,     -797,      -30,    36595
       0,   556472,        0,    81308,     -317,      956,    34435
       0,   566276,        1,    82066,     -316,      958,    34975
       0,   585407,        2,    82775,     -317,      958,    35515
       0,   594162,        3,    83361,     -317,      958,    36055
       0,   603706,        4,    84128,     -316,      957,    36595
       0,   616978,        0,   164910,     -915,     -860,    34435
       0,   619586,        1,   166214,     -917,     -859,    34975
       0,   640228,        2,   167576,     -916,     -860,    35515
       0,   652434,        3,   168889,     -916,     -860,    36055
       0,   698269,        4,   170331,     -916,     -860,    36595
       0,   705283,        0,   223745,       25,      975,    34435
       0,   736280,        1,   225582,       24,      974,    34975
       0,   746313,        2,   227315,       23,      974,    35515
       0,   765270,        3,   229250,       25,      974,    36055
       0,   766626,        4,   231065,       24,      974,    36595
       0,   778985,        0,   241663,     -951,     -523,    34435
       0,   785546,        1,   243822,     -951,     -522,    34975
       0,   796957,        2,   245520,     -951,     -522,    35515
       0,   797778,        3,   247517,     -952,     -522,    36055
       0,   801722,        4,   249551,     -951,     -522,    36595
       0,   804285,        0,   244611,      797,     -524,    34435
       0,   806761,        1,   246787,      796,     -524,    34975
       0,   807891,        2,   248529,      798,     -524,    35515
       0,   808579,        3,   250550,      797,     -523,    36055
       0,   816876,        0,   291071,     -241,       25,    34435
       0,   818953,        1,   293618,     -241,       25,    34975
       0,   827690,        2,   295829,     -241,       24,    35515
       0,   828152,        3,   298243,     -241,       24,    36055
       0,   828424,        4,   300631,     -241,       25,    36595
       0,   847919,        0,   316711,      394,      -28,    34435
       0,   865698,        1,   319342,      393,      -27,    34975
       0,   901535,        2,   321838,      393,      -27,    35515
       0,   932998,        3,   324532,      394,      -26,    36055
       0,   941133,        4,   327029,      394,      -27,    36595
       0,   956823,        0,   334863,     -630,      583,    34435
       0,   969761,        1,   337566,     -631,      583,    34975
       0,   986730,        2,   340066,     -631,      583,    35515
       0,   990285,        3,   343011,     -629,      583,    36055
       0,   995855,        4,   345520,     -629,      582,    36595
       0,  1045268,        0,   394456,     -435,     -753,    34435
       0,  1076542,        1,   397625,     -434,     -752,    34975
       0,  1183266,        2,   400644,     -435,     -753,    35515
       0,  1218806,        3,   404150,     -435,     -752,    36055
       0,  1221244,        4,   407118,     -435,     -752,    36595
