Vector Track Size:    16207

    6401,        0,     6401,     1826,      902,      175
    6810,        1,     6468,     1827,      901,      715
    6926,        2,     6572,     1826,      902,     1254
    7215,        3,     6672,     1827,      901,     1795
    7357,        4,     6752,     1826,      901,     2335
    8616,        0,     6810,    -1946,    -1749,      175
    8871,        1,     6914,    -1947,    -1749,      715
   13392,        2,     7023,    -1947,    -1748,     1254
   14502,        3,     7145,    -1946,    -1749,     1795
   15274,        4,     7233,    -1946,    -1749,     2335
   15608,        0,     6926,     1536,    -1835,      175
   16963,        1,     7040,     1537,    -1835,      715
   17801,        2,     7159,     1536,    -1835,     1254
   20646,        3,     7280,     1536,    -1836,     1795
   21408,        4,     7365,     1536,    -1837,     2335
   22370,        0,     7215,     -196,    -1238,      175
   22784,        1,     7326,     -196,    -1238,      715
   24869,        2,     7454,     -196,    -1239,     1254
   28111,        3,     7596,     -196,    -1237,     1795
   30055,        4,     7682,     -196,    -1238,     2335
   30533,        0,     7357,      650,    -1475,      175
   31633,        1,     7474,      651,    -1474,      715
   32989,        2,     7597,      650,    -1475,     1254
   33782,        3,     7764,      651,    -1474,     1795
   34652,        4,     7854,      650,    -1475,     2335
   35606,        0,     8616,      957,     -874,      175
   36184,        1,     8746,      956,     -874,      715
   36424,        3,     9063,      957,     -873,     1795
   36774,        4,     9172,      956,     -874,     2335
   37390,        0,     8871,     1421,     1368,      175
   37999,        1,     9004,     1420,     1368,      715
   38011,        2,     9141,     1420,     1366,     1254
   38212,        3,     9321,     1420,     1367,     1795
   39513,        4,     9433,     1421,     1367,     2335
   40120,        0,    13392,     -354,      372,      175
   40592,        1,    13541,     -353,      371,      715
   41789,        2,    13786,     -353,      371,     1254
   42298,        3,    14074,     -354,      371,     1795
   43191,        4,    14252,     -353,      371,     2335
   44222,        0,    14502,    -1735,      554,      175
   44754,        1,    14653,    -1736,      553,      715
   48255,        2,    14920,    -1736,      554,     1254
   49148,        3,    15203,    -1736,      554,     1795
   50628,        4,    15402,    -1735,      553,     2335
   51746,        0,    15274,    -1693,     1239,      175
   52295,        1,    15459,    -1694,     1240,      715
   53205,        2,    15713,    -1693,     1239,     1254
   53212,        3,    15993,    -1693,     1239,     1795
   53428,        4,    16212,    -1693,     1240,     2335
   53930,        0,    15608,      446,    -1659,      175
   54588,        1,    15800,      447,    -1659,      715
   54651,        2,    16055,      446,    -1659,     1254
   56348,        3,    16372,      446,    -1659,     1795
   56536,        4,    16592,      446,    -1659,     2335
   56807,        0,    16963,    -1017,    -1005,      175
   57099,        1,    17186,    -1017,    -1006,      715
   58171,        2,    17488,    -1017,    -1006,     1254
   59775,        3,    17859,    -1017,    -1006,     1795
   62740,        4,    18081,    -1017,    -1005,     2335
   62747,        0,    17801,     1694,     -919,      175
   63622,        1,    18060,     1694,     -920,      715
   67567,        2,    18365,     1694,     -920,     1254
   68889,        3,    18755,     1693,     -920,     1795
   69383,        4,    18982,     1693,     -920,     2335
   71618,        0,    20646,    -1746,      468,      175
   72703,        1,    20960,    -1747,      468,      715
   72707,        2,    21283,    -1747,      468,     1254
   74108,        3,    21676,    -1747,      468,     1795
   75296,        4,    21962,    -1746,      469,     2335
   76866,        0,    21408,      324,      341,      175
   77999,        1,    21737,      324,      340,      715
   78385,        2,    22078,      323,      340,     1254
   78767,        3,    22496,      323,      340,     1795
   79573,        4,    22772,      323,      340,     2335
   80470,        0,    22370,      437,      295,      175
   82533,        1,    22710,      438,      294,      715
   83824,        2,    23067,      438,      296,     1254
   84033,        3,    23498,      438,      295,     1795
   87518,        4,    23788,      438,      294,     2335
   89004,        0,    22784,     1302,     -797,      175
   89709,        1,    23133,     1302,     -797,      715
   89946,        3,    23944,     1301,     -796,     1795
