       0,    40392, 11100144
       0,    45777, 11100599
       0,    98728, 11101600
       0,   217116, 11100418
       0,   226240, 11100434
       0,   250705, 11102539
       0,   283855, 11100526
       0,   323621, 11100015
       0,   342791, 11100611
       0,   353157, 11100016
       0,   398061, 11101620
       0,   403855, 11103109
       0,   417035, 11101228
       0,   445495, 11102498
       0,   476435, 11103740
       0,   526366, 11100901
       0,   590532, 11102099
       0,   666862, 11102967
       0,   712814, 11101186
       0,   712839, 11103681
       0,   732141, 11103675
       0,   736803, 11101235
       0,   740603, 11101242
       0,   762764, 11101280
       0,   765818, 11100696
       0,   835146, 11103544
       0,   881039, 11101503
       0,   883407, 11103503
       0,   964205, 11101891
       0,   981748, 11100075
       0,   992342, 11101637
       0,  1024655, 11102987
       0,  1090747, 11100446
       0,  1098001, 11101819
       0,  1106796, 11101835
       0,  1124271, 11101868
       0,  1242631, 11102058
       0,  1294555, 11102132
       0,  1396595, 11102077
       0,  1402505, 11101848
       0,  1430585, 11100961
       0,  1483872, 11100200
       0,  1491932, 11100568
       0,  1505558, 11103000
       0,  1508145, 11102484
       0,  1550071, 11102994
       0,  1586908, 11102585
       0,  1634440, 11103013
       0,  1636940, 11102673
       0,  1652039, 11102692
       0,  1657290, 11102702
       0,  1680172, 11102380
       0,  1681620, 11103510
       0,  1195340, 11102801
       0,   493888, 11102913
       0,  1422034, 11102106
       0,   457097, 11103520
       0,   124638, 11101203
       0,  1176521, 11100795
       0,  1176521, 11101669
       0,  1178074, 11101613
       0,   650855, 11101094
       0,   512952, 11100346
       0,  1556519, 11100950
       0,    43033, 11103649
       0,   642294, 11101950
       0,   734693, 11101042
       0,  1490725, 11102194
       0,  1251669, 11102069
       0,   915089, 11102616
       0,   287571, 11100524
       0,   116099, 11101640
       0,   490711, 11100383
       0,   146486, 11100306
       0,   422434, 11103269
       0,   483654, 11101753
       0,   499309, 11103529
       0,   945394, 11101549
       0,  1129676, 11103103
       0,  1471218, 11102416
       0,   114638, 11102173
       0,   234285, 11100596
       0,  1011502, 11101666
       0,     1051, 11101509
       0,     5426, 11100082
       0,     7383, 11102637
       0,     9205, 11100087
       0,    10680, 11100090
       0,    10870, 11100094
       0,    11285, 11100096
       0,    13969, 11101373
       0,    14454, 11103466
       0,    16876, 11102186
       0,    19708, 11102240
       0,    19803, 11100115
       0,    21972, 11102858
       0,    27176, 11103542
       0,    29448, 11103560
       0,    30366, 11100963
       0,    31684, 11100126
       0,    32512, 11100127
       0,    32748, 11101612
       0,    33215, 11100128
       0,    33951, 11100130
       0,    34168, 11100132
       0,    35193, 11100131
       0,    38107, 11100136
       0,    42419, 11101027
       0,    43092, 11103006
       0,    46147, 11103465
       0,    46571, 11102149
       0,    51767, 11100165
       0,    51889, 11101405
       0,    52990, 11103423
       0,    53644, 11101419
       0,    54782, 11102755
       0,    54942, 11100173
       0,    56605, 11103716
       0,    67230, 11100302
       0,    68561, 11102386
       0,    70936, 11100187
       0,    71652, 11102266
       0,    73032, 11100201
       0,    74352, 11103234
       0,    80116, 11100945
       0,    80644, 11100208
       0,    85576, 11101288
       0,    87119, 11100702
       0,    88943, 11103824
       0,    91880, 11100313
       0,    94402, 11102051
       0,    94797, 11103168
       0,    94814, 11101603
       0,    95846, 11100231
       0,    98201, 11103275
       0,    99384, 11102159
       0,    99820, 11101150
       0,   101605, 11103100
       0,   107620, 11100736
       0,   107621, 11102213
       0,   109241, 11103462
       0,   113039, 11100261
       0,   113811, 11100996
       0,   114462, 11102476
       0,   116641, 11100262
       0,   118552, 11100267
       0,   121593, 11102303
       0,   122172, 11100272
       0,   122187, 11102271
       0,   123319, 11101892
       0,   124350, 11100274
       0,   125210, 11103144
       0,   135129, 11100280
       0,   136084, 11103680
       0,   136087, 11103358
       0,   139692, 11102157
       0,   139797, 11100291
       0,   140151, 11103329
       0,   140286, 11100297
       0,   140964, 11100299
       0,   142375, 11100775
       0,   142477, 11103478
       0,   143159, 11103212
       0,   143948, 11102005
       0,   145783, 11100574
       0,   149374, 11100311
       0,   149396, 11100005
       0,   151218, 11101491
       0,   151607, 11100316
       0,   153623, 11100320
       0,   155444, 11102168
       0,   157112, 11102876
       0,   162181, 11100331
       0,   165912, 11101262
       0,   167807, 11100344
       0,   171071, 11100343
       0,   171772, 11100008
       0,   172138, 11101817
       0,   182799, 11103097
       0,   182889, 11103244
       0,   184534, 11100610
       0,   186308, 11100363
       0,   189281, 11100439
       0,   190637, 11103488
       0,   192191, 11102047
       0,   193037, 11102992
       0,   195156, 11100384
       0,   197572, 11102840
       0,   199926, 11101762
       0,   200980, 11100393
       0,   202651, 11100396
       0,   202674, 11100259
       0,   203045, 11102990
       0,   203946, 11102174
       0,   204709, 11102123
       0,   207521, 11103241
       0,   208434, 11103516
       0,   209925, 11100407
       0,   210953, 11100408
       0,   215151, 11100098
       0,   218010, 11102940
       0,   220020, 11100846
       0,   223160, 11102029
       0,   223429, 11103410
       0,   225333, 11100753
       0,   226192, 11100431
       0,   235854, 11100435
       0,   236044, 11103610
       0,   236188, 11101631
       0,   236722, 11100447
       0,   238544, 11100974
       0,   239110, 11100455
       0,   243240, 11100457
       0,   245289, 11100001
       0,   246015, 11102453
       0,   248478, 11100465
       0,   250116, 11103252
       0,   250592, 11103590
       0,   252183, 11100470
       0,   252944, 11100381
       0,   253577, 11103691
       0,   253636, 11103021
       0,   257841, 11102904
       0,   259125, 11100534
       0,   262222, 11103009
       0,   262226, 11100041
       0,   264462, 11100499
       0,   268241, 11101930
       0,   268528, 11100671
       0,   269156, 11100924
       0,   269561, 11100511
       0,   269618, 11100512
       0,   271056, 11100513
       0,   272266, 11100514
       0,   273849, 11101172
       0,   275682, 11101423
       0,   279493, 11100784
       0,   279888, 11102490
       0,   284337, 11103205
       0,   285588, 11103779
       0,   287569, 11100398
       0,   288239, 11102356
       0,   289471, 11100541
       0,   290959, 11100143
       0,   291124, 11102703
       0,   292023, 11100544
       0,   292123, 11100543
       0,   294166, 11100266
       0,   294336, 11103577
       0,   294464, 11100546
       0,   294847, 11103261
       0,   295130, 11100549
       0,   296096, 11103088
       0,   303395, 11103370
       0,   306820, 11101524
       0,   307102, 11103707
       0,   312423, 11102765
       0,   312766, 11100562
       0,   313759, 11102896
       0,   314738, 11103056
       0,   314795, 11101247
       0,   317453, 11100657
       0,   321549, 11100584
       0,   324628, 11103003
       0,   324633, 11103111
       0,   325609, 11102457
       0,   327873, 11100355
       0,   327908, 11103535
       0,   330493, 11102206
       0,   333318, 11103180
       0,   336012, 11100605
       0,   336682, 11100607
       0,   339611, 11100609
       0,   340510, 11103099
       0,   341201, 11103093
       0,   343218, 11101675
       0,   343276, 11100617
       0,   343503, 11100619
       0,   344437, 11100624
       0,   346755, 11100623
       0,   347726, 11100626
       0,   348393, 11102760
       0,   354408, 11100636
       0,   354432, 11103352
       0,   358302, 11101680
       0,   358757, 11100643
       0,   358923, 11101433
       0,   359363, 11103526
       0,   359425, 11102036
       0,   360877, 11100403
       0,   362359, 11102854
       0,   362711, 11100656
       0,   365004, 11101824
       0,   365806, 11100664
       0,   369468, 11100079
       0,   373449, 11102594
       0,   374411, 11100681
       0,   374629, 11100684
       0,   374917, 11100685
       0,   383800, 11100172
       0,   384688, 11100687
       0,   386209, 11100615
       0,   387805, 11101168
       0,   388422, 11101521
       0,   389446, 11100705
       0,   395388, 11102938
       0,   395674, 11103229
       0,   395781, 11101134
       0,   395996, 11103257
       0,   396130, 11100500
       0,   402564, 11102368
       0,   406048, 11100722
       0,   406561, 11100724
       0,   407867, 11101655
       0,   408091, 11100674
       0,   409435, 11100737
       0,   410637, 11101804
       0,   410943, 11100735
       0,   416306, 11100427
       0,   421110, 11103280
       0,   421554, 11102896
       0,   421858, 11100460
       0,   421960, 11100761
       0,   422147, 11100525
       0,   425222, 11100387
       0,   426602, 11100482
       0,   427068, 11101786
       0,   429435, 11102389
       0,   431087, 11101558
       0,   441231, 11100778
       0,   441732, 11101507
       0,   443970, 11103059
       0,   444835, 11100238
       0,   446006, 11100788
       0,   448114, 11101058
       0,   448539, 11102758
       0,   449726, 11102649
       0,   451477, 11101551
       0,   452727, 11100894
       0,   453434, 11103668
       0,   456986, 11101654
       0,   458174, 11100801
       0,   460655, 11100254
       0,   460995, 11100810
       0,   463004, 11100813
       0,   464170, 11100814
       0,   466348, 11101319
       0,   467180, 11102896
       0,   467253, 11103802
       0,   475849, 11100827
       0,   475936, 11100832
       0,   476666, 11100834
       0,   478203, 11100790
       0,   478719, 11100752
       0,   478934, 11100835
       0,   480437, 11100838
       0,   485847, 11100842
       0,   486257, 11100844
       0,   486263, 11103660
       0,   488156, 11100303
