   17767,        0,    17767,      444,     -845,    11595
   21662,        1,    17915,      443,     -844,    12135
   28455,        2,    18065,      445,     -844,    12675
   28466,        3,    18350,      444,     -845,    13214
   32282,        4,    18522,      444,     -844,    13755
   35598,        5,    20165,      443,     -844,    14605
   38706,        6,    20596,      444,     -844,    15145
   47526,        7,    20886,      444,     -845,    15685
   63172,        8,    21182,      445,     -844,    16224
   63463,        9,    21298,      443,     -844,    16765
   83648,       10,    21581,      444,     -844,    17305
   84208,       11,    21754,      444,     -845,    17845
   84559,       12,    21884,      444,     -844,    18385
   87567,       13,    22192,      444,     -846,    18925
  116475,       14,    22297,      444,     -844,    19465
  129196,       15,    24031,      444,     -845,    20315
  144588,       16,    24689,      444,     -845,    20855
  149654,       17,    24948,      444,     -845,    21395
  154980,       18,    25166,      443,     -845,    21935
  163346,       19,    25514,      444,     -846,    22475
  173169,       20,    25804,      444,     -845,    23015
  174857,       22,    26250,      443,     -845,    24094
  175643,       23,    26509,      443,     -846,    24635
  184465,       24,    26838,      444,     -845,    25175
  187529,       25,    29579,      444,     -845,    26025
  188748,       26,    30275,      444,     -844,    26565
  201546,       27,    30735,      443,     -845,    27105
  223096,       28,    30986,      443,     -845,    27645
  225914,       29,    31241,      445,     -845,    28185
  233487,        0,    21662,      203,     -653,    11595
  234826,        1,    21827,      203,     -653,    12135
  249655,        2,    22004,      203,     -653,    12675
  255038,        3,    22291,      204,     -653,    13214
  257108,        4,    22574,      203,     -654,    13755
  260413,        5,    24573,      203,     -653,    14605
  275041,        6,    25098,      204,     -652,    15145
  275946,        7,    25447,      203,     -653,    15685
  277571,        8,    25862,      203,     -653,    16224
  278540,        9,    26011,      203,     -653,    16765
  288586,       10,    26375,      203,     -654,    17305
  290735,       11,    26555,      203,     -653,    17845
  292346,       12,    26755,      204,     -654,    18385
  293941,       13,    27137,      204,     -654,    18925
  296589,       14,    27210,      203,     -653,    19465
  300067,       15,    29352,      203,     -653,    20315
  302096,       16,    30158,      204,     -652,    20855
  303296,       17,    30520,      203,     -653,    21395
  309574,       18,    30771,      204,     -652,    21935
  326944,       19,    31181,      203,     -653,    22475
  342769,       20,    31501,      204,     -653,    23015
